a_id,a_text,a_q_id,MB,MB15,JM,SL,num_annotators,num_ratings,num_ratings-1,maxvotes,random,True Label
R_1HoPMWzhGDYPn7i_q4_b,"In order to determine whether Mark or Dan is a better Walleye fisherman, we should use a two sample t-test.  / First, we should calculate the mean lengths that each fisher attained at the end of the trip. / Second, we should create the null hypothesis and alternative hypothesis. The null hypothesis is that the difference in mean lengths is 0 and the alternative hypothesis is that the difference in mean lengths in not 0. / Third, we should check conditions and assumptions before running the two sample t-test. The conditions and assumptions that need to be checked are: first the randomization condition, second the independence assumption, third the independent groups assumption and fourth the nearly normal condition. If all conditions and assumptions are met we can run the two sample t-test. / Fourth, we find a p-value, if the p-value is smaller than 0.05 we reject the null hypothesis and if the p-value is bigger than 0.05, we fail to reject the null hypothesis.  /",q4_b,2,,,,1,1,0,1,0,2
R_1HoPMWzhGDYPn7i_q4_a,"In this case we should use statistical inferences, as we need to calculate and compare means.",q4_a,2,,,,1,1,0,1,0,2
R_1HoPMWzhGDYPn7i_q3_b,"In order to decide whether the electronics company should accept or reject the order of display screens, the engineer should count how many screens are malfunctioning in each set of 150 computers screens. If more than 7 screens are malfunctioning, which is 5% out 150, the set of 150 screens should be sent back.",q3_b,2,,,,1,1,0,1,0,2
R_1HoPMWzhGDYPn7i_q3_a,"We should not use statistical inferences, as only counts of bad screens should be done.",q3_a,2,,,,1,1,0,1,0,2
R_1HoPMWzhGDYPn7i_q2_b,"We want want to evaluate trials in order to make an average. The more trials the better, in order to minimize errors and biases, from both internal and external environments.  / For example, each students should be presented 50 notes, where immediately after the notes is played have to say the name of the note. Notes would be chosen randomly, without any logic or pattern in order to avoid students finding the pattern and anticipating the next note. After, the 50 trials, the experimenter would have a list of right or wrong for each note. Then calculations should be made to see the ratio of right and wrong, where an average of correctness should be calculated. Afterwards, different bins should be created, according to literature, to make distinction between good ear for music and normal ear for music. According to the different bins, Carla average of trials can be placed in one of the bin, determining if she has a good ear for music or a normal ear for music.",q2_b,1,,,,1,1,0,1,0,1
R_1HoPMWzhGDYPn7i_q2_a,"In this case we should use statistical inferences, because we want want to evaluate trials in order to make an average.",q2_a,1,,,,1,1,0,1,0,1
R_1HoCoejHehZ8CUL_q4_b,"no, they weren't fishing in the same area so  its hard to compare the 2 fishermans",q4_b,,,0,,1,1,0,1,0,0
R_1HoCoejHehZ8CUL_q4_a,"yes, you can evaluate the number of fish they have each caught and compare them to each other",q4_a,,,1,,1,1,0,1,0,1
R_1HoCoejHehZ8CUL_q3_b,I think they should accept them but it is a big risk.,q3_b,,,0,,1,1,0,1,0,0
R_1HoCoejHehZ8CUL_q3_a,"I think statistical interference wouldn't bad to use in this situation, taking a random sample would help see if there is a larger problem with these screens.",q3_a,,,0,,1,1,0,1,0,0
R_1HoCoejHehZ8CUL_q2_b,"I believe this is a good method for identifying notes. SInce the student cannot see what will be played, they will really have to be able to understand the music without seeing it.",q2_b,,,0,,1,1,0,1,0,0
R_1HoCoejHehZ8CUL_q2_a,"I dont think this method is the best way to determine a ""good ear"" for music. It too simple of a test to determine if someone has a good ear or not. More of a song should be played and the student should have to evaluate it that way.",q2_a,,,0,,1,1,0,1,0,0
R_1HcXgqTut9L82UJ_q4_b,I would have Mark and Dan measure their fish and record the total length of the fish they caught and the total number of fish they brought in.  I would then compare the number of the fish and the lengths of the fish to each other and whoever has the largest and most amount of fish caught would be considered the better fisherman.,q4_b,0,,,,1,1,0,1,0,0
R_1HcXgqTut9L82UJ_q4_a,"Yes, statistical inference should be used in this scenario because you are comparing who caught the bigger fish (making them the better fisherman).",q4_a,1,,,,1,1,0,1,0,1
R_1HcXgqTut9L82UJ_q3_b,"You should review all the parts and record which parts are ""good"" and which are ""damaged"".  Take the number of the damaged parts and divide it by the total.  If this number is more than 5% the company should reject the entire bulk order for a refund.  However if this number turns out to be less than 5% the company should keep the parts.",q3_b,2,,,,1,1,0,1,0,2
R_1HcXgqTut9L82UJ_q3_a,"Yes, statistical inference should be used to measure if they should reject the bulk order or fail to reject the bulk order.  It is a percentage that will tell the company what decision they should make regarding the parts.",q3_a,0,,,,1,1,0,1,0,0
R_1HcXgqTut9L82UJ_q2_b,"Have the student play a variety of notes at random and take record how many she got correct and how many she got wrong.  This percentage (low or high) will tell you if she has a ""good ear for music"".",q2_b,1,,,,1,1,0,1,0,1
R_1HcXgqTut9L82UJ_q2_a,"Yes, you should use statistical inference because you can take the percentage of notes she got right to test if she has a ""good ear for music"".",q2_a,2,,,,1,1,0,1,0,2
R_1GVVATVIrNoQv7c_q4_b,"For this problem, Both Mark and Dan should be fishing in the same area with the same amount of fishing gear and similar gear.  From there they would collect data documenting how many fish they caught and the length of the fish.  They would then use a 2 sample paired test to determine who is a better fisher.",q4_b,1,,,,1,1,0,1,0,1
R_1GVVATVIrNoQv7c_q4_a,"Yes.  Statistical inferences could be used.  The sample would be random and independent and although they are in different locations, it is still the same lake.  In fact, this would make this problem even more interesting because one area of the lake could have more walleye than another area of the lake.  So this would make the data pretty interesting.",q4_a,1,,,,1,1,0,1,0,1
R_1GVVATVIrNoQv7c_q3_b,"They would reject 5% of 150 is only 3 (I think) and personally I don't think that 3 is enough for the supplier to return the order.  Yes, these display screens could be expensive but in the long run 3 display screens are not sufficent enough for them to return the whole order.",q3_b,1,,,,1,1,0,1,0,1
R_1GVVATVIrNoQv7c_q3_a,Reject.  You would reject because the sample size is not very big and I feel like we do not have enough information to even solve this problem.,q3_a,0,,,,1,1,0,1,0,0
R_1GVVATVIrNoQv7c_q2_b,"You could use a chi-square test and then test to see if the ear was fair or not fair.  To test this you would need to have conditions and those conditions would be 1. Random, 2. Independent, 3, large sample expected counts.  you need tis to compare and observe the distribution.",q2_b,2,,,,1,1,0,1,0,2
R_1GVVATVIrNoQv7c_q2_a,"This is probably far fetched, but yes, I believe that you could use a statistical inference.  I say this because you could use a chi-square test.  By saying this you could say that the ear is fair, or ""good ear for music"" and then you could say that the ear is not fair, or does not have a good ear for music.  This will depend on what the person grew up doing.",q2_a,1,,,,1,1,0,1,0,1
R_1GV6yZgSMtcEJvJ_q4_b,"By putting the numbers into a list and calculating the numbers, by looking at the standard deviation between the two brothers, you can see who is better.",q4_b,0,,,,1,1,0,1,0,0
R_1GV6yZgSMtcEJvJ_q4_a,"Yes, you collect all of the data about the fish they caught: the number, the length, the weight, and calculate all of those numbers together to see who is the better fisherman.",q4_a,1,,,,1,1,0,1,0,1
R_1GV6yZgSMtcEJvJ_q3_b,"If there are 5% of the screens that are bad then you reject the order, if not then you accept.",q3_b,2,,,,1,1,0,1,0,2
R_1GV6yZgSMtcEJvJ_q3_a,"No, all one has to do is count up the bad screens and divide it by 150 to find the percentage. No statistical inference needed.",q3_a,2,,,,1,1,0,1,0,2
R_1GV6yZgSMtcEJvJ_q2_b,Play each note and write down how many students can recognize each note. Change the octaves also to have more data and see how they can recognize the notes on a higher or lower pitch.,q2_b,0,,,,1,1,0,1,0,0
R_1GV6yZgSMtcEJvJ_q2_a,You should test this by playing notes and seeing how many notes out of seven she could recognize.,q2_a,1,,,,1,1,0,1,0,1
R_1GTi6Z7siKm9Y92_q4_b,"I would calculate the average weight/length of the walleyes caught by each brother and who ever has the greater averages would be the better fisherman for the TRIP. But you can not determine who is the better fisherman overall. I would need more data of other ""samples"" or other trips that they both went on that are similar to the two-week trip.",q4_b,,,1,,1,1,0,1,0,1
R_1GTi6Z7siKm9Y92_q4_a,"No, they can calculate the better average and determine who was the better fisherman on the two-week fishing trip. But they can't infer that one is better overall.",q4_a,,,1,,1,1,0,1,0,1
R_1GTi6Z7siKm9Y92_q3_b,"I would set the alpha value at .05 to represent the 5% of bad monitors. / Then conduct a confidence interval and is the p- value is less that .05 I would fail to reject the monitors, and if the p-value is greeter than .05 I would reject the monitors.",q3_b,,,0,,1,1,0,1,0,0
R_1GTi6Z7siKm9Y92_q3_a,"Yes, because there is a calculation that can determine weather or not the company should reject the whole say.",q3_a,,,0,,1,1,0,1,0,0
R_1GTi6Z7siKm9Y92_q2_b,"I would have Carla face away from the piano, and have her identify the notes that are being played at random. If she sufficiently identifies the notes correctly I would say she has a good ear for music.",q2_b,,,1,,1,1,0,1,0,1
R_1GTi6Z7siKm9Y92_q2_a,"No, I do not think that statistical inference is needed to determine if Carla has a good ear for music. I think that the no matter the conclusion, it is objective because thinking Carla has a good ear for music is more opinion based.",q2_a,,,1,,1,1,0,1,0,1
R_1GP3GbxW9FrsliL_q4_b,"get the total number of walleye caught by each brother, average the 2 totals, find out the standard deviation, and based on that put it into a graph",q4_b,,,1,,1,1,0,1,0,1
R_1GP3GbxW9FrsliL_q4_a,"yes, because they have similar circumstances and they want to find who catches larger walleye on average which means there is numerical data involved and also standard deviation to compare amongst final data",q4_a,,,2,,1,1,0,1,0,2
R_1GP3GbxW9FrsliL_q3_b,when the engineer gathers the data the company should see if more than 5% are defective in so then the company should reject,q3_b,,,2,,1,1,0,1,0,2
R_1GP3GbxW9FrsliL_q3_a,yes because there is numerical data and also sanctions on circumstances where they should take the bulk or reject the bulk order,q3_a,,,0,,1,1,0,1,0,0
R_1GP3GbxW9FrsliL_q2_b,by playing each of the seven notes individually and seeing if the student can tell what the note is also based on how many notes they are able to identify depends on how good of an ear they have,q2_b,,,1,,1,1,0,1,0,1
R_1GP3GbxW9FrsliL_q2_a,"no because this situation is not one that requires data, it is just an experiment to see if they are able to identify a note by ear",q2_a,,,0,,1,1,0,1,0,0
R_1GOXNo3g6Ug8YWv_q4_b,"I would do the same thing as the experimenter in the example. However, I would change two things. Instead of giving the fisherman similar equipment, I would give them all of the exact same things for better reliability. Also, I would measure the size of the fish in weight not length.",q4_b,,,0,,1,1,0,1,0,0
R_1GOXNo3g6Ug8YWv_q4_a,"Yes, statistical inference should be used. Again, the answer will be simple whether Mark or Dan is a better Walleye fisher.",q4_a,,,1,,1,1,0,1,0,1
R_1GOXNo3g6Ug8YWv_q3_b,I would have the engineer decide whether the equipment is good or not right on the spot just by looking at it.,q3_b,,,0,,1,1,0,1,0,0
R_1GOXNo3g6Ug8YWv_q3_a,"Statistical inference should be used. The engineer will record whether or not to accept or reject the order. It is a simple ""yes"" or ""no"" question as to whether or not to keep the equipment.",q3_a,,,0,,1,1,0,1,0,0
R_1GOXNo3g6Ug8YWv_q2_b,I would do exactly what the experimenter did in the question. There is no better way to do it. I would have her face the opposite direction of the piano and play the different notes and see if is able to interpret them.,q2_b,,,1,,1,1,0,1,0,1
R_1GOXNo3g6Ug8YWv_q2_a,"Statistical inference is based on entirely on probability. Statistical inference should be used to determine whether Carla has a ""good ear for music."" You can play every note and see if she can decide which note is being played.",q2_a,,,2,,1,1,0,1,0,2
R_1GO0n6pxwAdTuGr_q4_b,I would perform one-way inference and use my the results in which i receive to decide.,q4_b,0,,,,1,1,0,1,0,0
R_1GO0n6pxwAdTuGr_q4_a,"Yes, because you are taking into account observations and a subject.",q4_a,1,,,,1,1,0,1,0,1
R_1GO0n6pxwAdTuGr_q3_b,I would carefully look through all screens to make sure they all worked efficiently.,q3_b,1,,,,1,1,0,1,0,1
R_1GO0n6pxwAdTuGr_q3_a,"Yes, because you are taking into account all assumptions, yet still testing them to see the outcome.",q3_a,0,,,,1,1,0,1,0,0
R_1GO0n6pxwAdTuGr_q2_b,"I would simply play the notes all the way through, letting her listen to the way each one sounds and then proceed to make her turn around to access whether or not she could distinguish them correctly by ear.",q2_b,0,,,,1,1,0,1,0,0
R_1GO0n6pxwAdTuGr_q2_a,"No , listening has nothing to do with statistics.",q2_a,0,,,,1,1,0,1,0,0
R_1GH72stsKoah8fa_q4_b,"Once the information is gathered Mark and Dan need to count their information and see who has the higher score, this person will be the better fisherman.",q4_b,,,0,,1,1,0,1,0,0
R_1GH72stsKoah8fa_q4_a,Yes statistical inference can be used to determine who was a better Walleye fisherman. Once they men gather all their information they can count to see who has larger and more fish and that person will be the better fisherman,q4_a,,,1,,1,1,0,1,0,1
R_1GH72stsKoah8fa_q3_b,Once the trained engineer looks at the screens and determines whether if they are good or bad the company should see if the good are 5% or greater than the bad and if thats the case then they should be sent back.,q3_b,,,1,,1,1,0,1,0,1
R_1GH72stsKoah8fa_q3_a,Yes statistical inference should be used to determine whether to send screens back or not. The trained engineer will use his knowledge to determine whether or not the TV is good.,q3_a,,,1,,1,1,0,1,0,1
R_1GH72stsKoah8fa_q2_b,While determining if Carla has a good ear for music the music teacher needs to make a note on whether or not Carla gets the note right. If she gets 5/7 I think that is a good to say she has a good ear for music.,q2_b,,,1,,1,1,0,1,0,1
R_1GH72stsKoah8fa_q2_a,"I do not think that statistical inference needs to be used to determine whether Carla has a ""good ear for music"" instead the music teacher can just tally up the notes she gets right.",q2_a,,,0,,1,1,0,1,0,0
R_1GGnSgVzekhe04F_q4_b,"If they are using similar equipment in the same location, then whoever catches the most/bigger fish is the better fisherman.",q4_b,0,,,,1,1,0,1,0,0
R_1GGnSgVzekhe04F_q4_a,"No because they are in different locations and that factors in on who catches fish and throws off the study,.",q4_a,0,,,,1,1,0,1,0,0
R_1GGnSgVzekhe04F_q3_b,I would test all of the screens and if 8-10 were bad then I would ask for a refund.,q3_b,1,,,,1,1,0,1,0,1
R_1GGnSgVzekhe04F_q3_a,Yes because it gives us a way to find an exact number wrong with the screens.,q3_a,0,,,,1,1,0,1,0,0
R_1GGnSgVzekhe04F_q2_b,I would play a note and if she correctly gets the note then I would play other notes and if she gets those as well then she has a good ear for music.,q2_b,1,,,,1,1,0,1,0,1
R_1GGnSgVzekhe04F_q2_a,No because she either does or does not have a good ear for music.,q2_a,0,,,,1,1,0,1,0,0
R_1g6lpbTfOTLrzNJ_q4_b,The data should be put into a formula in order to solve this question.,q4_b,,,0,,1,1,0,1,0,0
R_1g6lpbTfOTLrzNJ_q4_a,"Yes, it can be used to find how probable and event may be. /",q4_a,,,1,,1,1,0,1,0,1
R_1g6lpbTfOTLrzNJ_q3_b,"Yes, similarly to the last question it can help find the probability.",q3_b,,,0,,1,1,0,1,0,0
R_1g6lpbTfOTLrzNJ_q3_a,"Yes, because random data can provide how probable an event is.",q3_a,,,0,,1,1,0,1,0,0
R_1g6lpbTfOTLrzNJ_q2_b,Statistics can be used to see how probable random events are.,q2_b,,,0,,1,1,0,1,0,0
R_1g6lpbTfOTLrzNJ_q2_a,Yes it is a random chance that she does or does not.,q2_a,,,1,,1,1,0,1,0,1
R_1FxFNhooQywoGRf_q4_b,I would count how many fish each person caught and how much it all weighed and compare the two numbers.,q4_b,,,0,,1,1,0,1,0,0
R_1FxFNhooQywoGRf_q4_a,"Yes, I think it should be used because fishing is more luck than skill.",q4_a,,,1,,1,1,0,1,0,1
R_1FxFNhooQywoGRf_q3_b,I would look and see how many screens are damaged before I reject the purchase. I would then weigh the pros and cons of keeping the damaged screens and if it would be better for the company to get another batched shipped.,q3_b,,,1,,1,1,0,1,0,1
R_1FxFNhooQywoGRf_q3_a,I don't think that you would need to use statistical inference. I don't think this because you can look and see if the screens are bad before deciding to reject the purchase.,q3_a,,,2,,1,1,0,1,0,2
R_1FxFNhooQywoGRf_q2_b,I would see if they got the note right or if their answer was close on the scale to the original note. This would help to see if people actually know the differences between notes or not.,q2_b,,,0,,1,1,0,1,0,0
R_1FxFNhooQywoGRf_q2_a,I would take into account if the person has studied music before or not. If they have studied music they would be able to tell which note is which better than someone that doesn't know what they are doing. I would also take into account that people could just guess the music note and see if they get it right.,q2_a,,,0,,1,1,0,1,0,0
R_1FW6foPCqC5dWw5_q4_b,Calculate the standard deviation,q4_b,,,0,,1,1,0,1,0,0
R_1FW6foPCqC5dWw5_q4_a,"Yes, they can measure the standard deviation of the differences between the lengths of the fish.",q4_a,,,1,,1,1,0,1,0,1
R_1FW6foPCqC5dWw5_q3_b,"Yes, considering it is a small percentage of computer display screens.",q3_b,,,0,,1,1,0,1,0,0
R_1FW6foPCqC5dWw5_q3_a,"Yes, because you can compare the past orders to the one about to be placed, to determine whether you should accept or reject the orders.",q3_a,,,0,,1,1,0,1,0,0
R_1FW6foPCqC5dWw5_q2_b,"No, because there is no one to compare them to other than themselves.",q2_b,,,0,,1,1,0,1,0,0
R_1FW6foPCqC5dWw5_q2_a,"No, because there is no one to compare Carla to other than herself.",q2_a,,,0,,1,1,0,1,0,0
R_1FRl6ETOLAqHOsX_q4_b,"I would create sections of their locations, and calculate who caught more fish in which area. Whoever caught more fish in more areas would be a better fisherman.",q4_b,,,0,,1,1,0,1,0,0
R_1FRl6ETOLAqHOsX_q4_a,"Statistical inference should not be used because we do not know if Mark and Dan were fishing in the same locations, or at the same times. Dan could have caught all the fish in one area, that by the time Mark got there, there was none left.",q4_a,,,0,,1,1,0,1,0,0
R_1FRl6ETOLAqHOsX_q3_b,"The company should examine screens on an interval of 5 in how they are delivered. So, 1,5,10,15,20... should all be checked. If more than 5 of those screens are damaged, they should reject the order. The probability of other screens that weren't checked are ruined is high.",q3_b,,,0,,1,1,0,1,0,0
R_1FRl6ETOLAqHOsX_q3_a,"Statistical inference should not be used because the company would be sampling random screens. If only 10 screens were examined and 2 were broken, but the rest of unexamined were damaged, the sample would be way off.",q3_a,,,0,,1,1,0,1,0,0
R_1FRl6ETOLAqHOsX_q2_b,"In order to pass judgment on whether a student has a good ear for music, I would compile all the data of each student and create a accuracy percentage (ex: Carla recognized 56% of the notes). If a student is above the sample average, I would consider them to have a good ear for music.",q2_b,,,1,,1,1,0,1,0,1
R_1FRl6ETOLAqHOsX_q2_a,"Yes, because the purpose of this experiment is to test her recognition of musical notes. You are randomly sampling and she is just included.",q2_a,,,2,,1,1,0,1,0,2
R_1Fr2dXkFPPLzXnK_q4_b,"I would take the all the lengths of the fish they caught, add it up and divide by the number of fish they caught to determine the average length of fish each caught. Based on the average you would be able to decide who was the better fisherman.",q4_b,1,,,,1,1,0,1,0,1
R_1Fr2dXkFPPLzXnK_q4_a,Yes it should be used. They can find the average length of the fish they catch to determine who is better.,q4_a,2,,,,1,1,0,1,0,2
R_1Fr2dXkFPPLzXnK_q3_b,"Say 1 in every 250 shipments is bad and the company has bought its 250th shipment and they havent had to send any back. Statistically they should send the shipment back, but the shipment should be checked and if it doesnt need to be sent back they should keep it.",q3_b,1,,,,1,1,0,1,0,1
R_1Fr2dXkFPPLzXnK_q3_a,"Yes because they should calulate the number of times shipments are rejected, and use that information to improve the process.",q3_a,0,,,,1,1,0,1,0,0
R_1Fr2dXkFPPLzXnK_q2_b,"I would test a large number of students like 50. I would give each student  notes and record the percent they got right. I would then find the mean of all the students and pick a percent over the mean to be considered having a 'good ear"". For example say the mean was 48% and you felt like having a ""good ear"" was anything 20% more then the mean, so if you got more then 68% of the notes correct, then you are considered to have a ""good ear"".",q2_b,2,,,,1,1,0,1,0,2
R_1Fr2dXkFPPLzXnK_q2_a,"No because having a ""good ear"" is a subjective statement, so unless there is a certain number that would be considered having a ""good ear"" then i don't think statistical inferences should be used.",q2_a,1,,,,1,1,0,1,0,1
R_1FQk4CqKNtxhJDd_q4_b,"I would add all of the lengths of the first brothers fishes together and then divide that amount by the number of fishes caught.  I would do the same to the second brother's fishes, and whichever number was higher would be the brother with the biggest catches on average.",q4_b,,,1,,1,1,0,1,0,1
R_1FQk4CqKNtxhJDd_q4_a,yes. The use of an average is part of statistical inference.,q4_a,,,2,,1,1,0,1,0,2
R_1FQk4CqKNtxhJDd_q3_b,"It was stated that the company can reject the order if over 5% of screens are bad.  5% of 150 is 7.5, so if 8 screens are bad, the company can reject the order.  If the engineer determines 8 or more computer screens are bad, the order can be rejected and a refund can be issued.",q3_b,,,2,,1,1,0,1,0,2
R_1FQk4CqKNtxhJDd_q3_a,"a statistical inference is not needed because we don't need to further analyze the engineer's collected data, other than to determine if the amount of bad screens is over five percent.",q3_a,,,2,,1,1,0,1,0,2
R_1FQk4CqKNtxhJDd_q2_b,"As mentioned above, I would conduct 100 trials where a note is played and the student identifies the note. I would record whether the guess was correct or not, and then determine what percentage of the time the student got it correct.",q2_b,,,1,,1,1,0,1,0,1
R_1FQk4CqKNtxhJDd_q2_a,"After explicitly defining what a ""good ear for music"" is (or, at which percentage of correct note identification is a person considered having a good ear), statistical inference could be used because you could complete a number of trials and analyze the data.",q2_a,,,2,,1,1,0,1,0,2
R_1fjsRIqVVOZm1HA_q4_b,The data can be analyzed by finding the average fish sizes and also by standard deviation to see the consistency of the fish sizes. This would show who caught bigger fish and determine the better fisherman.,q4_b,,,1,,1,1,0,1,0,1
R_1fjsRIqVVOZm1HA_q4_a,Yes because all of the other variables are kept consistant except for the fisherman themselves.,q4_a,,,1,,1,1,0,1,0,1
R_1fjsRIqVVOZm1HA_q3_b,"If more than 5% of the computers are bad, they should reject the order.",q3_b,,,2,,1,1,0,1,0,2
R_1fjsRIqVVOZm1HA_q3_a,Yes because the sample size is large enough for the engineer to determine if the whole bull order is good enough by using statistical inference. I,q3_a,,,0,,1,1,0,1,0,0
R_1fjsRIqVVOZm1HA_q2_b,"I would decide what the overall consensus is to be a ""good ear for music,"" and then compare the students to those standards.",q2_b,,,1,,1,1,0,1,0,1
R_1fjsRIqVVOZm1HA_q2_a,"No, because one might think a good ear for music would include being able to identify all the notes and others may thing a good ear could identify half. Also, a good ear for music doesn't necessarily mean you must have perfect pitch. You don't need to be able to identify the note, rather what to do with it comparatively. So a ""good ear for music,"" is too subjective.",q2_a,,,1,,1,1,0,1,0,1
R_1fjiHu6GQLxOm4O_q4_b,Whichever brother has a higher mean length of fish is the better fisherman. You would enter the length of each brother's fishes into L1 separately in order to compare the means and determine which brother is the better fisherman.,q4_b,,,1,,1,1,0,1,0,1
R_1fjiHu6GQLxOm4O_q4_a,Yes because you are determining the mean from the sample of fish that each brother catches.,q4_a,,,2,,1,1,0,1,0,2
R_1fjiHu6GQLxOm4O_q3_b,I would count the amount of bad screens out of the total and come up with a percentage. If the percentage is greater than 5 then the electronics company should reject the order.,q3_b,,,2,,1,1,0,1,0,2
R_1fjiHu6GQLxOm4O_q3_a,Statistical inference should be used because you must conduct an experiment to measure the percentage of bad screens.,q3_a,,,0,,1,1,0,1,0,0
R_1fjiHu6GQLxOm4O_q2_b,"I would play each note 3 separate times in a different order for example: B,F,A,C,G,D,A,B,G,F,C,D,A,B,F,D,G,C and see if they could identify each note.",q2_b,,,1,,1,1,0,1,0,1
R_1fjiHu6GQLxOm4O_q2_a,You shouldn't use statistical inference because you are not comparing Carla's skills to anyone else's.,q2_a,,,0,,1,1,0,1,0,0
R_1fel5ZHHNiml0je_q4_b,"First, identify the sample size, mean, and standard deviation. Determine if you should use a z-procedure or a t-procedure in order to carry out a hypothesis test. Then, make an assumption about how the sample of fish is an SRS and the population distribution of fish lengths has no outliers. State that you will do a t-procedure because the sample size is small. Write the mu, Ho, and Ha. The Ho is what you want to disprove, the Ha is what you want to prove. Conduct t-test and write it out. Then, draw the distribution after using your calculator and label all parts. Conclude your answer by interpreting the P-value in context and then compare the P-value to the significance level alpha and state the final conclusion in words. If the consequences fo rejecting a true null hypothesis are grave, a small alpha should be used. Whoever catches the biggest Walleye on average is the better fisherman.",q4_b,2,,,,1,1,0,1,0,2
R_1fel5ZHHNiml0je_q4_a,"Yes because they are trying to find the mean length of the Walleyes they catch. They will have an adaquate sample size, a standard deviation, mean, and the sample will be an SRS.",q4_a,2,,,,1,1,0,1,0,2
R_1fel5ZHHNiml0je_q3_b,"First, identify the sample size, mean, and standard deviation. Determine if you should use a z-procedure or a t-procedure in order to carry out a hypothesis test. Then, make an assumption about how the sample of display screens is an SRS and the population distribution of effectiveness of the screens has no outliers. State that you will do a t-procedure because the sample size is small. Write the mu, Ho, and Ha. The Ho is what you want to disprove, the Ha is what you want to prove. Conduct t-test and write it out. Then, draw the distribution after using your calculator and label all parts. Conclude your answer by interpreting the P-value in context and then compare the P-value to the significance level alpha and state the final conclusion in words. If the consequences fo rejecting a true null hypothesis are grave, a small alpha should be used.",q3_b,0,,,,1,1,0,1,0,0
R_1fel5ZHHNiml0je_q3_a,"Yes, statistical inference should be used to determine whether the company should accept or reject the bulk order of splay screens using the data gathered by the trained engineer because there is a sample size given and it is an SRS. Additionally, we have a hypothesis we want to test.",q3_a,0,,,,1,1,0,1,0,0
R_1fel5ZHHNiml0je_q2_b,"If the student can name all of the notes by listening to them being played, then they have a good ear. If they can only list some, they are only average. If they can't listen any, they have a terrible ear. There is no method for this.",q2_b,1,,,,1,1,0,1,0,1
R_1fel5ZHHNiml0je_q2_a,"No because Carla is the only participant, meaning it would be a sample size of 1. Additionally, it isn't a simple random sample because Carla has already been chosen. Everything would be less accurate because it would just be based on Carla's data.",q2_a,0,,,,1,1,0,1,0,0
R_1fdq8WBMxKlF1pR_q4_b,You would find the average length for both Mark and Dan. Then find the standard deviation. If the standard deviation is significant because mark and Dan then you would be able to determine who is a better fisherman.,q4_b,,,0,,1,1,0,1,0,0
R_1fdq8WBMxKlF1pR_q4_a,yes because you would need to calculate and average and standard deviation to get accurate results.,q4_a,,,2,,1,1,0,1,0,2
R_1fdq8WBMxKlF1pR_q3_b,"Find 5% of 150. After count the number of ""bad"" screens. If the number of bad screens is higher then the number you got from 5% of 150 then you would return them.",q3_b,,,2,,1,1,0,1,0,2
R_1fdq8WBMxKlF1pR_q3_a,Yes it should. You can use calculations to determine what 5% of 150 is and if more then that is ruined then you would need to return that order.,q3_a,,,1,,1,1,0,1,0,1
R_1fdq8WBMxKlF1pR_q2_b,"I would have 5 to 10 people of the same age get tested and compare the results. From there I would be able to better determine what a ""good ear for music"" means compared to a bad ear for music. People who were able to choose the majority of the notes correctly would have a good ear.",q2_b,,,1,,1,1,0,1,0,1
R_1fdq8WBMxKlF1pR_q2_a,I believe that you could not use statisitcal inference in this scenario because you have no information to compare it too.,q2_a,,,1,,1,1,0,1,0,1
R_1FA4WmJIA9nqkOS_q4_b,"They can just determine by luck or abstract value, not exact number.",q4_b,0,,,,1,1,0,1,0,0
R_1FA4WmJIA9nqkOS_q4_a,No because above problem depends on luck rather than the statistical number.,q4_a,0,,,,1,1,0,1,0,0
R_1FA4WmJIA9nqkOS_q3_b,"By calculating and making some statistical standard, they can determine whether they should accept or reject the order.",q3_b,0,,,,1,1,0,1,0,0
R_1FA4WmJIA9nqkOS_q3_a,"Yes becuase the numerical values are provided, so it can determine with the statistic.",q3_a,1,,,,1,1,0,1,0,1
R_1FA4WmJIA9nqkOS_q2_b,"By playing various notes several times, students who get answer over particular numbers can be classified by ""good ear for music""",q2_b,1,,,,1,1,0,1,0,1
R_1FA4WmJIA9nqkOS_q2_a,"No. Because determining as a ""good ear for music"" is direct process with the piano, not by using statistics.",q2_a,0,,,,1,1,0,1,0,0
R_1F8wKagEnZmzbXa_q4_b,not satisfy control conditions,q4_b,,,0,,1,1,0,1,0,0
R_1F8wKagEnZmzbXa_q4_a,"no, must have control variables",q4_a,,,0,,1,1,0,1,0,0
R_1F8wKagEnZmzbXa_q3_b,sampling distribution,q3_b,,,0,,1,1,0,1,0,0
R_1F8wKagEnZmzbXa_q3_a,"yes, the population include the bulk orders.",q3_a,,,0,,1,1,0,1,0,0
R_1F8wKagEnZmzbXa_q2_b,making sampling distribution,q2_b,,,0,,1,1,0,1,0,0
R_1F8wKagEnZmzbXa_q2_a,"yes, because Carla belong to the population.",q2_a,,,1,,1,1,0,1,0,1
R_1F8p5BgEdO9XYpK_q4_b,I would determine whether Mark or Dan is a better Walleye fisherman by conducting a,q4_b,,,0,,1,1,0,1,0,0
R_1F8p5BgEdO9XYpK_q4_a,"No, because the experimental data is not from a carefully designed experiment that utilizes / randomization",q4_a,,,0,,1,1,0,1,0,0
R_1F8p5BgEdO9XYpK_q3_b,I would decide whether the electronics company should accept or reject the order by using a one sample hypothesis test. If more than 30% of the display screens are damaged the company should choose to reject the order.,q3_b,,,0,,1,1,0,1,0,0
