a_id,a_text,a_q_id,MB,MB15,JM,SL,num_annotators,num_ratings,num_ratings-1,maxvotes,random,True Label
R_2xPIbCcU3WfEtUj_q3_a,Yes because you are looking at an overall percentage of the display screens.,q3_a,,0,,,1,1,0,1,0,0
R_2xPIbCcU3WfEtUj_q2_b,"I would take a random sample of student and test them and find an average score for all the students tested. Then, I would test carla and compare her tests to the average of the other students. For example if 250 random students were given this test, (every student was given the exact same test) you could play the different notes a total of 25 times and see how many times an answer was correct. Average it out between the sample and then test carla and see how well she did and if she has a good ear for music. /  / The downfall is each student has a different level of experience and each student is at a diffrent level with how well they know the notes. It wouldn't give you a good idea if carla is good or not.",q2_b,,1,,,1,1,0,1,0,1
R_2xPIbCcU3WfEtUj_q2_a,"I think you could use statistical inference to determine whether or not she has a good ear for music. You could compare her to an average and see where she fits in on the spectrum. If she is below, at or above average. / I don't think it would be useful, helpful and it is irrelevant. There is no good way to determine if she is actually good or just a good guesser.",q2_a,,0,,,1,1,0,1,0,0
R_2xOVY9V0F6FsApK_q4_b,"A comparison of means would be a method of determining who is the better fisherman. The lengths of each fish caught would be recorded for Mark and Dan respectively. The mean length of the fish caught by Mark would be compared to the mean length of the fish caught by Dan. The means can then be compared to see who was best at locating larger Walleye fish and catching them. Outliers could also be assessed and the data evaluated through the use of a box plot for each fisherman, allowing us to compare the spread of their data.",q4_b,,1,,,1,1,0,1,0,1
R_2xOVY9V0F6FsApK_q4_a,"Statistical inference is not applicable in this case since the inference is not about a larger population, it is merely a comparison of two individuals/",q4_a,,0,,,1,1,0,1,0,0
R_2xOVY9V0F6FsApK_q3_b,"A sample should be taken at random from the 150 screens (using a random sampling method such as a computerised random sampler), these would then be tested to see if they are good or bad. It is easier and faster to test a sample than the whole order of 150 screens. If more than 5% of the sample are bad, the company ought to reject the order in return for a refund. This is because we can assume that the sample is representative of the population and therefore it is likely that more than 5% of the total screens are bad.",q3_b,,0,,,1,1,0,1,0,0
R_2xOVY9V0F6FsApK_q3_a,Statistical inference can be used in this scenario since properties of a population are inferred from a sample.,q3_a,,0,,,1,1,0,1,0,0
R_2xOVY9V0F6FsApK_q2_b,"You would get a random sample from the population you wish to test. These would then try to identify the notes played by the instructor. The number they get right would then be collected as data. One could expect this to form a normal distribution, with the majority being ""average"" and some being very good or very bad. Comparing the result to the normal distribution curve can then allow us to see if it is likely that they were simply guessing, or if they did ""better than chance"" in which case it could be argued that they have a good ear for music. This is done in the form of a p- value which would ideally be small to reject the null hypothesis (ie very unlikely that the student did so well when just guessing).",q2_b,,1,,,1,1,0,1,0,1
R_2xOVY9V0F6FsApK_q2_a,You should not use inferential statistics in this case since it does not use data from a sample to infer something about a larger population.,q2_a,,0,,,1,1,0,1,0,0
R_2xJA5QdX0xLxabw_q4_b,The better way to calculate who is the better fisherman would be to calculate the average amount of fish caught as oppose to the average size,q4_b,0,,,,1,1,0,1,0,0
R_2xJA5QdX0xLxabw_q4_a,No because the statistic of larger fish is determined by luck thus not giving a proper to who is the better fisherman.,q4_a,1,,,,1,1,0,1,0,1
R_2xJA5QdX0xLxabw_q3_b,"By observing the display screens, calculating the percentage of bad screens, then comparing it to the 5%. If it is less than 5% then they will keep the bulk. If more, then they will reject the bulk.",q3_b,2,,,,1,1,0,1,0,2
R_2xJA5QdX0xLxabw_q3_a,Yes they should use statistical interference because the date gathered will accurately reflect the material they have and will help decide whether or not to accept or reject the order.,q3_a,0,,,,1,1,0,1,0,0
R_2xJA5QdX0xLxabw_q2_b,The percentage does not reflect whether a student has a good ear for music or not because the increase in accuracy is only due to repetition and not toning in listening skills.,q2_b,0,,,,1,1,0,1,0,0
R_2xJA5QdX0xLxabw_q2_a,Statistical inference should not be used in this situation because a repetition of the the piano method of note identification will increase her probability for accurately figuring out the notes over time. This would not accurately measure whether she has a good ear for music or not.,q2_a,1,,,,1,1,0,1,0,1
R_2xEhvHh9x14s8vs_q4_b,"From this fishing trip, I would collect the data of how long each fish was where they caught each fish. I would then graph these variables together to see if the brothers happened to fish in the same area and catch larger fish. I would then be able to see if the brothers caught large fish in the same areas at different times. If this isn't true, I could then find the mean for each brother and the standard deviation. However, if some brothers have large outliers, I would need to take this into account. Instead of using the mean, I could look at the mode to find the middle number. The mode is not impacted by outliers and would then give us a more accurate conclusion. I would then compare the numbers to see what brother caught the biggest fish on average.",q4_b,,,1,,1,1,0,1,0,1
R_2xEhvHh9x14s8vs_q4_a,"Yes, I would use statistical inference to determine who is the better fisher. I would do this to accurately compare the fish sizes of both brothers.",q4_a,,,1,,1,1,0,1,0,1
R_2xEhvHh9x14s8vs_q3_b,"Once the engineer collects the data, it is quite easy to determine if you should reject or accept them. 5% of 150 is equal to 7.5 screens. You obviously can't have a half of the screen so depending on the company you could round up or down. I would round up since that gives at least 5%. Then if the number of bad screens reported by the engineer is equal to or greater than 8, they should reject the order. If the number of bad screens reported is less than 8, the should accept the order since less than 5% are damaged in a bulk order of 150.",q3_b,,,2,,1,1,0,1,0,2
R_2xEhvHh9x14s8vs_q3_a,"No, I believe the act of just deciding whether to keep the order or not by checking the screens would not require statistical inference. You are simply just looking at the screens and deciding to reject them or keep them while counting how many you decide to reject. If you wanted to find out on average, how many orders you rejected that would be an instance of using statistical inference.",q3_a,,,2,,1,1,0,1,0,2
R_2xEhvHh9x14s8vs_q2_b,"I would conduct an experiment with about 100 randomly selected people for Carla's school. I would then bring each person into the room, turn them away from the piano and ask them to identify the note. Each person would hear 3 randomly selected notes out of the 7 and be asked to identify them. I would ask them to also report if they believe they have a good ear for music or normal ear for music to be able to compare the two categories. I could then make a histogram to show how many were able to identify the note correctly and said they have a good ear for music, how many identified notes correctly and reported they didn't have a good ear for music, how many said they have a good ear for music and identified them incorrectly and how many said they have a bad ear for music and identified them incorrectly like they expected. I could then analyze my data to see if a good ear for music can indeed say what note is played. If you wanted to further test this, I believe it would be interesting to test this theory on a different instrument.",q2_b,,,1,,1,1,0,1,0,1
R_2xEhvHh9x14s8vs_q2_a,"You could use statistical inference to see how accurate she is compared to other people who try to do this. However, if she is the only person who does this I do not believe you could use statistical inference because you have no one to compare her to, to get an accurate statistic.",q2_a,,,0,,1,1,0,1,0,0
R_2X6QvWRgyB1NfTz_q4_b,You would have to take into account where they are at and what equipment they used to determine which one is a better fisherman. Once you know this you can compare the lengths of the fish to the two other factors to see the correlation. This will help determine which person is a better Walleye fisherman.,q4_b,,,0,,1,1,0,1,0,0
R_2X6QvWRgyB1NfTz_q4_a,"No, there are too many factors that could affect the result if one were to try and guess.",q4_a,,,0,,1,1,0,1,0,0
R_2X6QvWRgyB1NfTz_q3_b,First you would have to know how many screens are bad and how many are good. Once you know this you can divide the number of bad screens by 150 and if the reslut is 0.05 or more than the order will be rejected but if it is less it will be accepted. By repeating this process one can determine how many orders will be accepted or rejected.,q3_b,,,2,,1,1,0,1,0,2
R_2X6QvWRgyB1NfTz_q3_a,"Yes, because one can create a hypothesis with given data if the order will be rejected or accepted.",q3_a,,,0,,1,1,0,1,0,0
R_2X6QvWRgyB1NfTz_q2_b,"There are seven different notes the teacher can play so he/she should select a different note 21 or more times. By doing this, it would be like having three trials if each note was played three times hypothetically. If the student got 2/3 of the notes right, then he/she would be considered to have a ""good ear for music"".",q2_b,,,1,,1,1,0,1,0,1
R_2X6QvWRgyB1NfTz_q2_a,"Yes, statistical inference should be used because you can make a chart of data and draw conclusions to prove if she has a good ear or not.",q2_a,,,1,,1,1,0,1,0,1
R_2X59pYeNgWWs9Dc_q4_b,you could avg the sizes for each fisherman and see who on avg caught the larger fish,q4_b,,1,,,1,1,0,1,0,1
R_2X59pYeNgWWs9Dc_q4_a,"no, because they could be doing the exact same thing and catching fish but the data they are collecting is about size and that is something that they cannot control",q4_a,,0,,,1,1,0,1,0,0
R_2X59pYeNgWWs9Dc_q3_b,so you see what percentage of displays are bad and then determine if that amount will cause a loss in profit or not,q3_b,,0,,,1,1,0,1,0,0
R_2X59pYeNgWWs9Dc_q3_a,you should because it will determine whether you will make a profit or even hit even because some of the displays are broken,q3_a,,0,,,1,1,0,1,0,0
R_2X59pYeNgWWs9Dc_q2_b,well you could evaluate the amount of times she was correct,q2_b,,1,,,1,1,0,1,0,1
R_2X59pYeNgWWs9Dc_q2_a,possibly,q2_a,,0,,,1,1,0,1,0,0
R_2WYlAXzhHAfbshP_q4_b,"From the population mean of total length of Walleye fish/sample number of Walleye fish, it can be determined with a confidence interval that a specific type of bait can be used to catch bigger Walleye fish at different regions.",q4_b,,,0,,1,1,0,1,0,0
R_2WYlAXzhHAfbshP_q4_a,"Yes, statistical inference may be used in this scenario. Mark and Dan can have their own population means with the total length from each fish over the number of Walleye fish that they caught with a specific type of bait that both of them used. The population mean would be the total length added up over the total number of Walleye fish caught using a specific type of bait (e.g. blackworms). A confidence interval can then be constructed for further use in determining the range for the length of Walleye fish caught by both brothers.",q4_a,,,2,,1,1,0,1,0,2
R_2WYlAXzhHAfbshP_q3_b,The process is simple; calculate 95% of display screens from the total 150 and that would be the minimum that the company can accept and tolerate with as cleanly furbished. This number between 150 is how many the company is willing to accept from the trained engineer.,q3_b,,,0,,1,1,0,1,0,0
R_2WYlAXzhHAfbshP_q3_a,"No, statistical inference cannot be used to determine the company's decision of using the bulk order of display screens. There is no population mean that can be used in this scenario now that we know 5% of 150 display screens are the minimum that the company can consider. It can already be inferred from the 5% of the display screens appearing bad that the sample of bad display screens can be determined from the 150 available from the trained engineer.",q3_a,,,2,,1,1,0,1,0,2
R_2WYlAXzhHAfbshP_q2_b,"The sample of notes for the piano is seven. The number of correct answers for each of the seven notes (e.g. A-12, B-8, C-10, D-7, E-9, F-11, G-6) can be then added up. Whatever total number summed up from each of the seven notes is then divided by seven. This value better represents the population mean of all correct answers from Carla.",q2_b,,,0,,1,1,0,1,0,0
R_2WYlAXzhHAfbshP_q2_a,"Yes, statistical inference can be used in this scenario. The mean number of correct answers from each of the seven notes of the piano can be noted with Carla determining them. From there, a confidence interval may be constructed for the mean number of correct answers for each of the seven notes of the piano .",q2_a,,,2,,1,1,0,1,0,2
R_2WYbklSWalcrJXq_q4_b,I would determine whether Mark or Dan is a better fisherman based on the average size of Walleyes caught. /  / The average length of Dan's fish would be added up and divided by the number of fish caught. /  / The average length of Mark's fish would be added up and divided by the number of fish caught. /  / Whoever's average length is the greatest at the end of this process is the better Walleye fisherman.,q4_b,1,,,,1,1,0,1,0,1
R_2WYbklSWalcrJXq_q4_a,Yes /  / There are statistics being gathered.,q4_a,1,,,,1,1,0,1,0,1
R_2WYbklSWalcrJXq_q3_b,The trained engineer would go through each screen testing it out. /  / If the display screen is defected it would be marked as such /  / If the display screen is not defected it would be marked as such /  / If at the end of counting each of the 150 display screens more than 5% of the screens tested are in fact defected it would be recommended that the display screen order be rejected and the company should receive a refund.,q3_b,2,,,,1,1,0,1,0,2
R_2WYbklSWalcrJXq_q3_a,Yes. /  / Statistics will be gathered and then can be used to form a hypothesis.,q3_a,0,,,,1,1,0,1,0,0
R_2WYbklSWalcrJXq_q2_b,"I would get a random sample of students. /  / The students would then do the procedure stated above (face away from the piano and a teacher plays a note at random) /  / The students would take turns guessing the note and their responses would be recorded. /  / Students who accurately answered the name of the note correctly would be deemed having a ""good ear for music""",q2_b,0,,,,1,1,0,1,0,0
R_2WYbklSWalcrJXq_q2_a,"No statistical inference should not be used to determine whether Carla has a ""good ear for music"". /  / This is because there are no stats to base an inference upon.",q2_a,0,,,,1,1,0,1,0,0
R_2WVBIybR66uxFi5_q4_b,I would see over a year time how many fish each of them got than get there average and see who got more fish.,q4_b,0,,,,1,1,0,1,0,0
R_2WVBIybR66uxFi5_q4_a,"Yes, because you can finger out there averages and see who get more fish over a period of time and see who is better.",q4_a,2,,,,1,1,0,1,0,2
R_2WVBIybR66uxFi5_q3_b,I would countlat all the number and finger out the best choose and best prices and what works the best.,q3_b,0,,,,1,1,0,1,0,0
R_2WVBIybR66uxFi5_q3_a,"Yes, statistical inference can be used to determine whether the company should accept or reject the bulk order of display screens using the data gathered by the trained engineer, because it is masted on numbers.",q3_a,0,,,,1,1,0,1,0,0
R_2WVBIybR66uxFi5_q2_b,"You can say that the students on average like hip hop and do it but average, but you can not say they have a goo ear or not. /  / If I was doing this study I would ask each student what there favorite type of music and then add all the data up and finger out whats the most populate type of music there is.",q2_b,0,,,,1,1,0,1,0,0
R_2WVBIybR66uxFi5_q2_a,"No, because that is Carla taste, you can say most people like hip hop but Carla like rock and roll. You can say that his taste is different from most people but you can't say his taste in music is not good.",q2_a,0,,,,1,1,0,1,0,0
R_2wRZfaLnZM0Opet_q4_b,"I would go to into Stat crunch, enter all the data, grouped obviously by the two brothers. Then I would do summary stats test to find the average size fish that each brother caught. I think this would be better than looking for the median because searching for the median would eliminate outliers if one of the brothers caught a really large fish or a really small one.",q4_b,1,,,,1,1,0,1,0,1
R_2wRZfaLnZM0Opet_q4_a,"Yes, even though they are in seperate areas, they both went into the competition against eachother. Comparing average fish size would be good idea.",q4_a,2,,,,1,1,0,1,0,2
R_2wRZfaLnZM0Opet_q3_b,"You could run probability test to get a prediction on how many others are broken to see if the entire bulk order is worth it to purchase or to refuse. They could look back at previous records to see on average how many bad screens come from each shipment, or if there has been any big losses when accepting the order when there was so many bad screens on it.",q3_b,0,,,,1,1,0,1,0,0
R_2wRZfaLnZM0Opet_q3_a,"I say yes, they could use probability to decide on an order. They can check to see how many bad screens are within the first few coming off and decide how many more they predict will be broken.",q3_a,0,,,,1,1,0,1,0,0
R_2wRZfaLnZM0Opet_q2_b,"I would have a group of people who play the instrument and a group of people who do not. Have them all hear the same notes, all looking away and compare within the groups. Then you can compare the top scores from the two groups and then you would possibly be able to say that someone has ""a good ear for music"", but even then it could just be very lucky guesses.",q2_b,1,,,,1,1,0,1,0,1
R_2wRZfaLnZM0Opet_q2_a,"They could try to test this by comparing her to any random person, but I don't believe it would be that reliable. She could have been playing the instrument for a long time and just naturally knows it, and someone who has absolutely no knowledge will not even come close to guessing the notes.",q2_a,0,,,,1,1,0,1,0,0
R_2wRIBrTIaQnSXJb_q4_b,Whoever has the highest average length of fish would win the competition.,q4_b,1,,,,1,1,0,1,0,1
R_2wRIBrTIaQnSXJb_q4_a,I don't think you should use Statistical inferences because the different locations in the river is an uncontrollable variable.,q4_a,0,,,,1,1,0,1,0,0
R_2wRIBrTIaQnSXJb_q3_b,If the P-value is greater than the significance level then they should reject the order of display because more of than 5% of them are bad. If the P-value is bellow the significance level then it is a acceptable load because less than 5% of the screens are bad.,q3_b,0,,,,1,1,0,1,0,0
R_2wRIBrTIaQnSXJb_q3_a,"Yes, you should use one-sample hypothesis because you can make 5% the P-value and accept it if it is under the P-value and reject it if it is over.",q3_a,0,,,,1,1,0,1,0,0
R_2wRIBrTIaQnSXJb_q2_b,"I would test each of the teacher's students and find the sample mean. Then  I would compare Carla's Results to that of the group and find the standard deviation. If she preformed within the standard deviation I would classify her as having a ""good ear for music"".",q2_b,0,,,,1,1,0,1,0,0
R_2wRIBrTIaQnSXJb_q2_a,"You should not use statistical inference for this scenario because a ""good ear for music"" is a relative measurement.",q2_a,0,,,,1,1,0,1,0,0
R_2wmHiz4Mn8BCJNH_q4_b,Not much could be determined. The majority of what they caught and how good they were at it would be based on luck.,q4_b,,,0,,1,1,0,1,0,0
R_2wmHiz4Mn8BCJNH_q4_a,No. The outcome is based highly on luck.,q4_a,,,0,,1,1,0,1,0,0
R_2wmHiz4Mn8BCJNH_q3_b,I would decide whether the company should accept or reject the screens by dividing the good amount of screens by the bad amount of screens. Then I would multiply the resulting decimal by 10 in order to get the percentage of good screens. After the percentage was calculated then I would be able to determine if I should accept or reject the screens.,q3_b,,,0,,1,1,0,1,0,0
R_2wmHiz4Mn8BCJNH_q3_a,"Yes. In order to calculate the percentage of computers that are good or bad, statistical inference should be used.",q3_a,,,0,,1,1,0,1,0,0
R_2wmHiz4Mn8BCJNH_q2_b,I would decide whether the student had a good ear for music the same way that the intstructors do. I would play a note for the student and allow the student to attempt to identify it.,q2_b,,,0,,1,1,0,1,0,0
R_2wmHiz4Mn8BCJNH_q2_a,"No, I wouldn't suggest that statistical analysis be used to determine whether or not Ciara has a ""good ear for music"". Statistical inference is more effective when statistics and numbers are invovled, while there is no such thing at the time.",q2_a,,,0,,1,1,0,1,0,0
R_2WGU0zl8NmhbM2W_q4_b,"I would be able to determine whether Mark or Dan is a better Walleye fisherman by averaging out fish sizes caught from both men. Whoever has the higher average is the ""better fisherman.""",q4_b,,,1,,1,1,0,1,0,1
R_2WGU0zl8NmhbM2W_q4_a,Statistical inference can be used evalute the difference in fish lengths caught during the trip from both men.,q4_a,,,1,,1,1,0,1,0,1
R_2WGU0zl8NmhbM2W_q3_b,"Though there is no way to be one hundred percent accurate that every single time the same number of screens is going to be broken, an estimate could be dervived based off of previous gathered data. So, each time a new shipment of these screens comes in, the number of faulty screens vs. correctly working screens should be closely recorded. A pattern may develop.",q3_b,,,0,,1,1,0,1,0,0
R_2WGU0zl8NmhbM2W_q3_a,"Yes. Statistical inference is dervived upon drawing conclusions and deducing properties of an underlying distribution of data. If the trained engineer keeps close count on how many screens are broken each time a new order comes in, a pattern may begin to form.",q3_a,,,0,,1,1,0,1,0,0
R_2WGU0zl8NmhbM2W_q2_b,"Using this method of note identification, I would have the student identify 20 or more notes.  /  / I would have multiple students perform note identifications so I can get data and compare it.  /  / After comparing the data, I can see if whether or not having ""a good ear for music"" can be concluded from just identifying notes on the piano.  /  / If the average of identifying notes is high, I can conclude yes. If not many students are able to correctly identify a note, I will conclude no.",q2_b,,,1,,1,1,0,1,0,1
R_2WGU0zl8NmhbM2W_q2_a,"Statistical inferences are the processes of drawing different conclusions about populations or scientific truths from data. This is why I believe that this would be a good method to use to see if Carla ""has a good ear for music.""",q2_a,,,1,,1,1,0,1,0,1
R_2WGTNiMU9SMoRQn_q4_b,We would add together the total length of all the fish Mark caught and divide by the total number of fish caught in order to find Mark's mean fish length. We would then do the same to Dan and compare the results to see who caught the largest fish.,q4_b,,,1,,1,1,0,1,0,1
R_2WGTNiMU9SMoRQn_q4_a,"Yes, because the two groups are easily compared, and there is quantitate data of the same measurements form both groups to compare.",q4_a,,,1,,1,1,0,1,0,1
R_2WGTNiMU9SMoRQn_q3_b,I would decide wether or not the electronics company should accept or reject the order of display screens by if the data from the engineer is above 5% of bad screens and would reject the order if the number of bad screen was above 5%.,q3_b,,,2,,1,1,0,1,0,2
R_2WGTNiMU9SMoRQn_q3_a,I would not use statistical inference in order to decide if they company should accept or reject the bulk order of display screens.,q3_a,,,1,,1,1,0,1,0,1
R_2WGTNiMU9SMoRQn_q2_b,"On average a person who does not have a good ear for music should be able to guess  correctly about 15% of the time, so I would say that if someone has a good ear for music they would be able to identify notes at least 25% of the time.",q2_b,,,1,,1,1,0,1,0,1
R_2WGTNiMU9SMoRQn_q2_a,Statistical inference should be used to determine whether Carla has a goo dear for music by determining the mean amount of times Carla selects the correct note that is played on the piano. We could conduct several different trial s over time to see if her ear for music improves as well.,q2_a,,,2,,1,1,0,1,0,2
R_2wERFWedxvJXe2d_q4_b,To determine it we would have to see who collects more fish and from what area did they collect it from.,q4_b,,0,,,1,1,0,1,0,0
R_2wERFWedxvJXe2d_q4_a,"No, because we do not know if they gained enough experience and knowledge in those two weeks it takes long term   to experience and know this. The sample population is small and we can not measure it accurately.",q4_a,,0,,,1,1,0,1,0,0
R_2wERFWedxvJXe2d_q3_b,I would accept the order because 5% is a small percentage and  the company would be loosing more for less.,q3_b,,0,,,1,1,0,1,0,0
R_2wERFWedxvJXe2d_q3_a,"Yes, because that is what the sample size is and the engineer needs to determine whether they are good enough or not.",q3_a,,0,,,1,1,0,1,0,0
R_2wERFWedxvJXe2d_q2_b,you would know by measuring the distance from where they are hearing the music notes and be measuring longer distances.,q2_b,,0,,,1,1,0,1,0,0
R_2wERFWedxvJXe2d_q2_a,No because everyone is different and it is just one student the sample not being large enough.,q2_a,,0,,,1,1,0,1,0,0
R_2wc28bglBotM16u_q4_b,"This could be found by comparing the size of the fish each fisherman found. But there are several factors that go into this. Bait, currents, location, and many other factors. By comparing the average size of the fish that each fisherman caught, you could find which fisherman was superior. The bait, location chosen, etc, would be the most telling factors behind this.",q4_b,1,,,,1,1,0,1,0,1
R_2wc28bglBotM16u_q4_a,"Yes statistical inference could be used to determine who is the better fisherman. This should be used because without statistical inference, it would be pure speculation who was the better fisherman. Statistics can put this in question in a quantifiable way.",q4_a,1,,,,1,1,0,1,0,1
R_2wc28bglBotM16u_q3_b,"This could be decided by simply counting the number of defective screens. If there are more than 5% out of the 150 screens, or about 8 of them, then the order should be rejected. It is not a matter of inference, just counting.",q3_b,2,,,,1,1,0,1,0,2
R_2wc28bglBotM16u_q3_a,Statistical inference should not be used. You do not have to infer anything.,q3_a,1,,,,1,1,0,1,0,1
R_2wc28bglBotM16u_q2_b,"Carla would be asked to guess notes at random. The amount of notes she guessed correctly/incorrectly would be recorded. Several other subjects would be tested in the same way. The amount of correct/incorrect answers that Carla recorded would then be compared to the other subjects. If she guessed correct in more instances than many of the other subjects, it could be said that she has a good ear for music.",q2_b,1,,,,1,1,0,1,0,1
R_2wc28bglBotM16u_q2_a,Statistical inference could be used in this instance. One would have to compare the amount of notes Carla guessed correctly with other people who guessed notes to see if she was as good at guessing as others.,q2_a,2,,,,1,1,0,1,0,2
R_2wAZnUuAsJ76xjl_q4_b,"They recorded the length of each fish that was caught during the trip, in order to find out which one of them catches larger Walleye on average.",q4_b,,,1,,1,1,0,1,0,1
R_2wAZnUuAsJ76xjl_q4_a,yes,q4_a,,,1,,1,1,0,1,0,1
R_2wAZnUuAsJ76xjl_q3_b,A trained engineer at the electronics company will gather data to determine if each of the 150 display screens is good or bad before deciding whether to accept or reject the whole order,q3_b,,,0,,1,1,0,1,0,0
R_2wAZnUuAsJ76xjl_q3_a,yes,q3_a,,,0,,1,1,0,1,0,0
R_2wAZnUuAsJ76xjl_q2_b,you would decide by seeing if she can identify the notes correctly,q2_b,,,1,,1,1,0,1,0,1
R_2wAZnUuAsJ76xjl_q2_a,"yes it should be used because they can identify if she has a ""good ear for music""",q2_a,,,1,,1,1,0,1,0,1
R_2WAm0nAIfmB0Cz6_q4_b,"In order to conduct this experiment we would have to check all conditions such as randomization, in dependency, normality and etc. If they catch over 30 fish then normality does not apply because they have satisfied the Central Limit Theorem. You could enter the data for Mark and Dan into Statcrunch this is where you can conduct the test. Once all the data is inputed into stat crunch you will then hit STAT, then T-stat, then two sample with data. This will give you your mean difference. Another more simpler way of doing this is by entering the data into statcrunch and using simple statistics to find the mean average of both fishers and then comparing who has the highest average which would let you know who the better fisher is.",q4_b,2,,,,1,1,0,1,0,2
R_2WAm0nAIfmB0Cz6_q4_a,"Yes, we could run a simple t statistic to calculate the mean difference to determine who caught the larger  Walleye fish. We would use a t statistic because it would measure the amount each caught plus the length.The mean difference between the two would be what we are looking for.",q4_a,2,,,,1,1,0,1,0,2
R_2WAm0nAIfmB0Cz6_q3_b,In order to accept or reject we can have the engineer look at the display screens to examine and document which one is bad or good for the company. When the engineer is done gathering results we can use that to calculate if there is 5 percent or more are bad. We can do this with simple math. All you have to do is calculate the total that are bad and put it over the total amount of displays received which is 150 display screens. This can be done in a calculator. If the total comes up to .05 or more we will simply reject the 150 display screens because that was the companies plan if the total amounted to .05 or more.,q3_b,2,,,,1,1,0,1,0,2
R_2WAm0nAIfmB0Cz6_q3_a,"No, you do not need to use statistical inference to figure out if you should reject or accept the bulk order. The engineer will determine if the display screens are bad or good and with simple math we can determine if 5 percent or more are bad and worth rejecting.  /",q3_a,2,,,,1,1,0,1,0,2
R_2WAm0nAIfmB0Cz6_q2_b,"In order to test if Carla has a good ear for music you could run three different test on three different random days and then compare the results. When I say three different test , the test my not consist of the same order of notes and can range with difficulty on each test. The days can be picked out of a hat on when the test days will be given. The test does not have to just be given on a piano because the piano is not the only form of music. Carla could possibly know all piano notes but unfamiliar with other notes on different instruments. Making Carla a bad ear for music. In order to determine if she has a good ear for music one could set a standard that she has to get eighty percent or more of the notes right on each individual test to be considered a good ear for music.",q2_b,1,,,,1,1,0,1,0,1
R_2WAm0nAIfmB0Cz6_q2_a,"No you do not have to use statistical inference when determining whether Carla has a good ear for music or not. You are not actually comparing something for example if one piano helps her hear the notes better over another piano. We are simply testing to see if she knows her notes or not, like for example when a teacher is giving their students an exam over the material they have learned in the past month.",q2_a,0,,,,1,1,0,1,0,0
R_2w6UHiLyLsUQl6g_q4_b,The different techniques used by Mark and Dan should be compared. The number of fish caught along with the average length of the fish caught should be compared.,q4_b,1,,,,1,1,0,1,0,1
R_2w6UHiLyLsUQl6g_q4_a,Statistical inference should be used to determine whether Mark or Dan is a better Walleye fisherman. With statistical inference the different techniques could be compared with the number and average length of fish.,q4_a,2,,,,1,1,0,1,0,2
R_2w6UHiLyLsUQl6g_q3_b,The percentage of bad shipments should be calculated and also the average percentage of bad screens in both good and bad shipments. With these percentages we would know what number of screens should be tested in each shipment to calculate with a high probability whether the shipment needs to be returned.,q3_b,0,,,,1,1,0,1,0,0
R_2w6UHiLyLsUQl6g_q3_a,Statistical inference should be used to determine whether to accept or reject the shipments using the data gathered by the engineer because it could show what average percentage of bad screens are shipped. With enough data analysis what number of random screens would need to be tested to determine if the shipment should be sent back without having to test each screen individually.,q3_a,0,,,,1,1,0,1,0,0
R_2w6UHiLyLsUQl6g_q2_b,Carla would guess the note a large number of times to provide a lot of data to work with. The number of notes guessed right can be compared with the the one in seven random average. It could also be shown whether Carla guessed more notes correctly the longer she was tested.,q2_b,1,,,,1,1,0,1,0,1
R_2w6UHiLyLsUQl6g_q2_a,Statistical inference should be used for this scenario because the frequency that Carla guesses the right note above the random average could be calculated.,q2_a,2,,,,1,1,0,1,0,2
R_2w6pGJDKcjctCOa_q4_b,"I would calculate both men's average fish size. This would come from the data of every fish each man caught. After getting averages, we can compare and see who has the better fish size. one would look at the total amount of fish caught by each man and also the mean/median of these fish.",q4_b,1,,,,1,1,0,1,0,1
R_2w6pGJDKcjctCOa_q4_a,"Yes, statistical inference could be used on this. We can compare the two brothers average fish size and determine who is the better fisherman.",q4_a,2,,,,1,1,0,1,0,2
R_2w6pGJDKcjctCOa_q3_b,"I would set up a confidence interval and looking for a 5% or more defective rate. You would go through assumptions and conditions, then perform your CI and look at the results. The results would consist of how accurate the engineer was based on a batch of 150.",q3_b,0,,,,1,1,0,1,0,0
R_2w6pGJDKcjctCOa_q3_a,Yes statistical inference should be used. We can see the likely hood of an engineer correctly picking a good batch versus a bad batch.,q3_a,0,,,,1,1,0,1,0,0
R_2w6pGJDKcjctCOa_q2_b,"You could conduct a test a see how many notes she can get. You can repeat this test multiple times changing the time of day or hour. You could also just repeat the test consecutively. After collecting samples of how many notes she was able to get, you could plot your data. I would then perform one sample t interval and review the p value.",q2_b,1,,,,1,1,0,1,0,1
R_2w6pGJDKcjctCOa_q2_a,You could use statistical inference in this situation because you are looking at the chances of Carla getting the correct note.,q2_a,1,,,,1,1,0,1,0,1
R_2w5Zwb4eJDdnkrG_q4_b,In order to determine whether Mark or Dan is a better Walleye fishermen. I would look up who consistently caught the biggest fish and if the winner won by 3 or more days they would be considered the better fisherman.,q4_b,1,,,,1,1,0,1,0,1
R_2w5Zwb4eJDdnkrG_q4_a,"No, Because I believe fishing is based all off luck.",q4_a,0,,,,1,1,0,1,0,0
R_2w5Zwb4eJDdnkrG_q3_b,I would accept the data gathered by the trained engineer if his data gather falls between a 95% confidence interval.,q3_b,0,,,,1,1,0,1,0,0
R_2w5Zwb4eJDdnkrG_q3_a,I would not use statistical inference due to the fact that each shipment will be different.,q3_a,1,,,,1,1,0,1,0,1
